effective_time,version,brand_name,generic_names,manufacturer_names,product_ndcs,package_ndcs,upcs,route,product_type,substance_names,uniis,pharm_class_epc,pharm_class_pe,pharm_class_cs,spl_id,spl_set_id,is_original_packager
20240229,2,Immune Support,"['ECHINACEA (ANGUSTIFOLIA), ARNICA MONTANA, BAPTISIA TINCTORIA, SANGUINARIA CANADENSIS, ARISTOLOCHIA CLEMATITIS, EUPATORIUM PERFOLIATUM, EUPHORBIUM OFFICINARUM, ACONITUM NAPELLUS, ARGENTUM NITRICUM, ARSENICUM ALBUM, BRYONIA (ALBA), GELSEMIUM SEMPERVIRENS, MERCURIUS CORROSIVUS, PHOSPHORUS, PHYTOLACCA DECANDRA, PULSATILLA (PRATENSIS), RHUS TOX, SULPHUR, THUJA OCCIDENTALIS, HEPAR SULPHURIS CALCAREUM, LACHESIS MUTUS, ZINCUM METALLICUM, ASTRAGALUS MEMBRANACEUS, INFLUENZINUM (2022-2023), SPLEEN (SUIS), THYMUS,']","['Deseret Biologicals, Inc.']",['43742-2065'],['43742-2065-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACONITUM NAPELLUS WHOLE', 'ARISTOLOCHIA CLEMATITIS ROOT', 'ARNICA MONTANA WHOLE', 'ARSENIC TRIOXIDE', 'ASTRAGALUS MONGHOLICUS ROOT', 'BAPTISIA TINCTORIA ROOT', 'BRYONIA ALBA ROOT', 'CALCIUM SULFIDE', 'CORTISONE ACETATE', 'ECHINACEA ANGUSTIFOLIA WHOLE', 'EUPATORIUM PERFOLIATUM FLOWERING TOP', 'EUPHORBIA RESINIFERA RESIN', 'GELSEMIUM SEMPERVIRENS ROOT', 'INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA B VIRUS B/AUSTRIA/1359417/2021 BVR-26 ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA B VIRUS B/PHUKET/3073/2013 ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'LACHESIS MUTA VENOM', 'MERCURIC CHLORIDE', 'PHOSPHORUS', 'PHYTOLACCA AMERICANA ROOT', 'PULSATILLA PRATENSIS WHOLE', 'RANCID BEEF', 'SANGUINARIA CANADENSIS ROOT', 'SILVER NITRATE', 'SULFUR', 'SUS SCROFA SPLEEN', 'SUS SCROFA THYMUS', 'THUJA OCCIDENTALIS LEAFY TWIG', 'TOXICODENDRON PUBESCENS LEAF', 'VISCUM ALBUM FRUITING TOP', 'ZINC']","['U0NQ8555JD', 'ZY0NX0W00D', 'O80TY208ZW', 'S7V92P67HO', '922OP8YUPF', '5EF0HWI5WU', 'T7J046YI2B', '1MBW07J51Q', '883WKN7W8X', 'VB06AV5US8', '1W0775VX6E', '1TI1O9028K', '639KR60Q1Q', 'P483J7GX6D', '34C49NV47P', 'TBV2PPG6EF', 'H2198F8ZNA', 'VSW71SS07I', '53GH7MZT1R', '27YLU75U4W', '11E6VI8VEG', '8E272251DI', '29SUH5R3HU', 'N9288CD508', '95IT3W8JZE', '70FD1KFU70', '92AMN5J79Y', '7B69B0BD62', '1NT28V9397', '6IO182RP7A', 'BK9092J5MP', 'J41CSQ7QDS']",[],[],[],['cd9ea37f-e6d0-461b-b5e5-0310d514a7dd'],['55e12503-4782-424a-8661-6107aa9838e2'],[True]
20240306,1,TROPICAL OTTERS Glitter Sunscreen SPF-50 - Sugar Sparkle,"['HOMOSALATE, OCTISALATE, OCTOCRYLENE, ZINC OXIDE']","['6174 INDUSTRIES, LLC']",['84164-460'],['84164-460-00'],['0198168481752'],['TOPICAL'],['HUMAN OTC DRUG'],"['HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE', 'ZINC OXIDE']","['V06SV4M95S', '4X49Y0596W', '5A68WGF6WM', 'SOI2LOH54Z']",[],[],[],['12fad27d-d6ee-6872-e063-6294a90a9586'],['cfd1e0c7-7e4c-41c1-8788-b73f83bf38c9'],[True]
20240306,5,Crataegus Onopordon,['CRATAEGUS ONOPORDON'],['Uriel Pharmacy Inc.'],['48951-3136'],['48951-3136-3'],[],['ORAL'],['HUMAN OTC DRUG'],"['BEEF HEART', 'GOLD', 'HAWTHORN LEAF WITH FLOWER', 'HYOSCYAMUS NIGER LEAF', 'ONOPORDUM ACANTHIUM FLOWER', 'PRIMULA VERIS FLOWER', 'SELENICEREUS GRANDIFLORUS STEM']","['P47W069U38', '79Y1949PYO', '6OM09RPY36', '32IT7G8BAW', 'AP97AUF88E', 'W5BET37294', '7114SV0MYK']",['Standardized Chemical Allergen [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]']",['Allergens [CS]'],['13011351-52e8-d4ac-e063-6394a90a8f2a'],['34d1d83c-9421-4eb5-ab62-c37a2d40c360'],[True]
20240305,2,Virimmune,"['ALLIUM SATIVUM, ECHINACEA (ANGUSTIFOLIA), GINKGO BILOBA, VISCUM ALBUM, HAMAMELIS VIRGINIANA, ACONITUM NAPELLUS, ALLIUM CEPA, ARSENICUM ALBUM, BAPTISIA TINCTORIA, CHELIDONIUM MAJUS, GELSEMIUM SEMPERVIRENS, MERCURIUS VIVUS, NATRUM MURIATICUM, NUX VOMICA, SELENIUM METALLICUM, INFLUENZINUM (2022-2023), MORBILLINUM']","['Deseret Biologicals, Inc.']",['43742-2067'],['43742-2067-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACONITUM NAPELLUS WHOLE', 'ARSENIC TRIOXIDE', 'BAPTISIA TINCTORIA ROOT', 'CHELIDONIUM MAJUS WHOLE', 'ECHINACEA ANGUSTIFOLIA WHOLE', 'GARLIC', 'GELSEMIUM SEMPERVIRENS ROOT', 'GINKGO', 'HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK', 'INFLUENZA A VIRUS A/DARWIN/9/2021 IVR-228 (H3N2) ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA A VIRUS A/VICTORIA/2570/2019 IVR-215 (H1N1) ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA B VIRUS B/AUSTRIA/1359417/2021 BVR-26 ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'INFLUENZA B VIRUS B/PHUKET/3073/2013 ANTIGEN (UV, FORMALDEHYDE INACTIVATED)', 'MEASLES VIRUS', 'MERCURY', 'ONION', 'SELENIUM', 'SODIUM CHLORIDE', 'STRYCHNOS NUX-VOMICA SEED', 'VISCUM ALBUM FRUITING TOP']","['U0NQ8555JD', 'S7V92P67HO', '5EF0HWI5WU', '7E889U5RNN', 'VB06AV5US8', 'V1V998DC17', '639KR60Q1Q', '19FUJ2C58T', 'T7S323PKJS', 'P483J7GX6D', '34C49NV47P', 'TBV2PPG6EF', 'H2198F8ZNA', 'HT3R7C012Q', 'FXS1BY2PGL', '492225Q21H', 'H6241UJ22B', '451W47IQ8X', '269XH13919', 'BK9092J5MP']","['Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]']","['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Dietary Proteins [CS]', 'Plant Proteins [CS]', 'Vegetable Proteins [CS]', 'Seed Storage Proteins [CS]']",['3171abd9-f5ae-4530-9bbf-1c83408b3752'],['ce3962de-576a-49f6-8dc3-68ba7ad96e9f'],[True]
20240314,5,Histamine,['HISTAMINUM HYDROCHLORICUM'],"['Deseret Biologials, Inc.']",['43742-0696'],['43742-0696-1'],['0810151880181'],['ORAL'],['HUMAN OTC DRUG'],['HISTAMINE DIHYDROCHLORIDE'],['3POA0Q644U'],[],[],[],['3a9ff815-750d-4247-970e-0620b5d44ddc'],['f1503ad8-cb3b-4de5-a07c-57e5b80b756f'],[True]
20240313,1,Systemic Detox,"['BETA VULGARIS, BOLDO, CHELIDONIUM MAJUS, FERRUM METALLICUM, GELSEMIUM SEMPERVIRENS, IODIUM, LYCOPODIUM CLAVATUM, NUX VOMICA, PULSATILLA (PRATENSIS), SARSAPARILLA (SMILAX REGELII), SELENIUM METALLICUM, THUJA OCCIDENTALIS, VERATRUM ALBUM, ZINCUM METALLICUM']","['Deseret Biologicals, Inc.']",['43742-2141'],['43742-2141-1'],['0810151880716'],['ORAL'],['HUMAN OTC DRUG'],"['BETA VULGARIS WHOLE', 'CHELIDONIUM MAJUS WHOLE', 'GELSEMIUM SEMPERVIRENS ROOT', 'IODINE', 'IRON', 'LYCOPODIUM CLAVATUM SPORE', 'PEUMUS BOLDUS LEAF', 'PULSATILLA PRATENSIS WHOLE', 'SELENIUM', 'SMILAX ORNATA ROOT', 'STRYCHNOS NUX-VOMICA SEED', 'THUJA OCCIDENTALIS LEAFY TWIG', 'VERATRUM ALBUM ROOT', 'ZINC']","['4G174V5051', '7E889U5RNN', '639KR60Q1Q', '9679TC07X4', 'E1UOL152H7', 'C88X29Y479', 'Q4EWM09M3O', '8E272251DI', 'H6241UJ22B', '2H1576D5WG', '269XH13919', '1NT28V9397', 'QNS6W5US1Z', 'J41CSQ7QDS']",['Non-Standardized Plant Allergenic Extract [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Plant Proteins [CS]', 'Seed Storage Proteins [CS]']",['0fecbbd1-14db-43b5-b41b-cc96eeab01c3'],['7ef75c3f-2d34-4822-8b94-8bce88709afd'],[True]
20240313,9,DEFINITY RT,['PERFLUTREN'],"['Lantheus Medical Imaging, Inc.']",['11994-017'],"['11994-017-01', '11994-017-20']",[],['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],['PERFLUTREN'],['CK0N3WH0SR'],['Contrast Agent for Ultrasound Imaging [EPC]'],[],[],['4d13e254-dcc7-460c-9adc-1c812562cef7'],['7b9de6ab-a3ac-40c9-8103-139dc7a464a2'],[True]
20240312,1,Menthol Drops Dollar General Severe 45ct,['MENTHOL'],['Dollar General Corporation'],['75712-040'],['75712-040-01'],[],['ORAL'],['HUMAN OTC DRUG'],['LEVOMENTHOL'],['BZ1R15MTK7'],[],[],[],['13795b62-ce08-3b99-e063-6294a90ac9e8'],['c831d3d9-b910-40e6-bfdf-defe6850614d'],[True]
20240315,2,Breathe,"['ARGENTUM NITRICUM, NATRUM MURIATICUM, SULPHUR, ACONITUM NAPELLUS, ARSENICUM ALBUM, RHUS TOX, ADENOSINUM CYCLOPHOSPHORICUM, FUNICULUS UMBILICALIS SUIS, GLANDULA SUPRARENALIS SUIS, LUNG (SUIS), MUCOSA NASALIS SUIS, PANTOTHENIC ACID, SARCOLACTICUM ACIDUM, ACETYLCHOLINE CHLORIDE, COUMARINUM, MALVIN, DYSENTERY BACILLUS, PROTEUS (MORGANI)']","['Deseret Biologicals, Inc']",['43742-1263'],['43742-1263-1'],['0810151881478'],['ORAL'],['HUMAN OTC DRUG'],"['ACETYLCHOLINE CHLORIDE', 'ACONITUM NAPELLUS', 'ADENOSINE CYCLIC PHOSPHATE', 'ARSENIC TRIOXIDE', 'COUMARIN', 'LACTIC ACID, L-', 'MALVIN', 'PANTOTHENIC ACID', 'PROTEUS MORGANII', 'SHIGELLA DYSENTERIAE', 'SILVER NITRATE', 'SODIUM CHLORIDE', 'SULFUR', 'SUS SCROFA ADRENAL GLAND', 'SUS SCROFA LUNG', 'SUS SCROFA NASAL MUCOSA', 'SUS SCROFA UMBILICAL CORD', 'TOXICODENDRON PUBESCENS LEAF']","['AF73293C2R', 'U0NQ8555JD', 'E0399OZS9N', 'S7V92P67HO', 'A4VZ22K1WT', 'F9S9FFU82N', 'I9I120531L', '19F5HK2737', '56X6LID5ZY', '1EP6R5562J', '95IT3W8JZE', '451W47IQ8X', '70FD1KFU70', '398IYQ16YV', '7GL3G1COB3', 'ID3Z1X61WY', '118OYG6W3H', '6IO182RP7A']",[],[],[],['e847b14d-de88-4d5d-8fba-c528919bbfc8'],['8dbdd623-a486-4cf8-acdb-ad051dc74348'],[True]
20240315,2,SEKKISEI HERBAL UV DEFENSE gel,"['AVOBENZONE, HOMOSALATE, OCTISALATE, AND OCTOCRYLENE']","['KOSE AMERICA, INC.']",['66820-0400'],['66820-0400-1'],['4971710576986'],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM']",[],[],[],['139b81df-d098-e7b0-e063-6294a90ab29a'],['cb0faa3a-68f8-49c5-8c28-3338b1b27cd8'],[True]
20240315,4,Habit,"['CHAMOMILLA, NATRUM PHOSPHORICUM, VALERIANA OFFICINALIS, PASSIFLORA INCARNATA, ARGENTUM NITRICUM, CALADIUM SEGUINUM, CINCHONA OFFICINALIS, MURIATICUM ACIDUM, SACCHARUM OFFICINALE, AVENA SATIVA, TABACUM, CEREBRUM SUIS, SEROTONIN (HYDROCHLORIDE), ARGEMONE MEXICANA, AGARICUS MUSCARIUS, ARSENICUM ALBUM, AURUM METALLICUM, IPECACUANHA, SEPIA, HYPOTHALAMUS (BOVINE), VIPERA BERUS']","['Deseret Biologicals, Inc.']",['43742-1677'],['43742-1677-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['AMANITA MUSCARIA FRUITING BODY', 'ARGEMONE MEXICANA', 'ARSENIC TRIOXIDE', 'AVENA SATIVA FLOWERING TOP', 'BOS TAURUS HYPOTHALAMUS', 'CINCHONA OFFICINALIS BARK', 'DIEFFENBACHIA SEGUINE WHOLE', 'GOLD', 'HYDROCHLORIC ACID', 'IPECAC', 'MATRICARIA CHAMOMILLA WHOLE', 'PASSIFLORA INCARNATA FLOWERING TOP', 'SEPIA OFFICINALIS JUICE', 'SEROTONIN HYDROCHLORIDE', 'SILVER NITRATE', 'SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE', 'SUCROSE', 'SUS SCROFA CEREBRUM', 'TOBACCO LEAF', 'VALERIAN', 'VIPERA BERUS VENOM']","['DIF093I037', '6X68976407', 'S7V92P67HO', 'MA9CQJ3F7F', 'S6G2NLH4Y7', 'S003A158SB', '01800C6E6B', '79Y1949PYO', 'QTT17582CB', '62I3C8233L', 'G0R4UBI2ZZ', 'CLF5YFS11O', 'QDL83WN8C2', 'GKN429M9VS', '95IT3W8JZE', '70WT22SF4B', 'C151H8M554', '4GB5DQR532', '6YR2608RSU', 'JWF5YAW3QW', '0ORO6NCA4M']","['Standardized Chemical Allergen [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]']","['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Plant Proteins [CS]']",['50dbd373-9164-4912-9fa9-04d603c730ef'],['3d00a305-e15d-4419-97bd-332421d4a1b0'],[True]
20240315,1,FungiFree Antifungal Ringworm Cream,"['MENTHOL,COLLOIDAL SILVER,MICONAZOLE']","['YITONGBADA (SHENZHEN) INTERNATIONAL TRADE CO., LTD']",['83364-003'],['83364-003-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['MENTHOL, UNSPECIFIED FORM', 'MICONAZOLE', 'SILVER']","['L7T10EIP3A', '7NNO0D7S5M', '3M4G523W1G']",['Azole Antifungal [EPC]'],[],['Azoles [CS]'],['13b6bd75-7750-f4b1-e063-6294a90a10f4'],['a8c848e2-1be3-4fc6-8f3b-80aa3db990e6'],[True]
20240312,4,Naturasil Tinea Versicolor,['SULFUR-LAVENDER'],"[""Nature's Innovation, Inc.""]",['10893-620'],"['10893-620-45', '10893-620-04']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['SULFUR', 'THUJA OCCIDENTALIS LEAFY TWIG']","['70FD1KFU70', '1NT28V9397']",[],[],[],['de871020-2e3d-4678-8adf-b9244812a75d'],['40042402-2094-4202-9a6d-a65c685c3289'],[True]
20240319,4,ChapStick Classic Spearmint,['WHITE PETROLATUM'],['Haleon US Holdings LLC'],['0573-0711'],"['0573-0711-12', '0573-0711-51']",[],['TOPICAL'],['HUMAN OTC DRUG'],['PETROLATUM'],['4T6H12BN9U'],[],[],[],['f6c16211-6784-4ad4-96e3-5ef912bc376c'],['74354d8e-c265-4a27-9715-1a4c157ad890'],[True]
20240322,1,MILIA REMOVER TREATMENT,['DIDECYL DIMETHYL AMMONIUM CHLORIDE'],"['Shenzhen Yangan Technology Co., Ltd.']",['84023-701'],['84023-701-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['DIDECYLDIMONIUM'],['Z7F472XQPA'],[],[],[],['143ab751-5b70-75f1-e063-6394a90a1d1c'],['143ab751-5b6f-75f1-e063-6394a90a1d1c'],[True]
20240326,4,Aquilinum Taraxacum,['AQUILINUM TARAXACUM'],['Uriel Pharmacy Inc.'],['48951-1069'],['48951-1069-3'],[],['ORAL'],['HUMAN OTC DRUG'],"['ASPLENIUM SCOLOPENDRIUM TOP', 'CHELIDONIUM MAJUS', 'DRYOPTERIS FILIX-MAS ROOT', 'PTERIDIUM AQUILINUM WHOLE', 'SALIX ALBA FLOWER', 'SALIX PURPUREA BARK', 'SOLIDAGO VIRGAUREA FLOWERING TOP', 'TARAXACUM PALUSTRE ROOT', 'WILLOW BARK']","['HJA3YWQ7HL', '7E889U5RNN', 'C0ZK0RRF5X', '05T3M06HCM', '905Y746BSW', '287VJO13M9', '5405K23S50', 'GCZ4W7077C', 'S883J9JDYX']",[],[],[],['149283de-60fe-96a6-e063-6394a90ac745'],['52f35dde-7da3-4eef-be20-dbb4ace62ef2'],[True]
20240326,2,Joint HP,"['APIS MELLIFICA, BRYONIA (ALBA), CAUSTICUM, COLCHICUM AUTUMNALE, KALI CARBONICUM, KALMIA LATIFOLIA, LEDUM PALUSTRE, PULSATILLA (PRATENSIS), RHODODENDRON CHRYSANTHUM, RHUS TOX']","['Energique, Inc.']",['44911-0585'],['44911-0585-1'],['0363113700480'],['ORAL'],['HUMAN OTC DRUG'],"['APIS MELLIFERA', 'BRYONIA ALBA ROOT', 'CAUSTICUM', 'COLCHICUM AUTUMNALE BULB', 'KALMIA LATIFOLIA LEAF', 'LEDUM PALUSTRE TWIG', 'POTASSIUM CARBONATE', 'PULSATILLA PRATENSIS WHOLE', 'RHODODENDRON AUREUM LEAF', 'TOXICODENDRON PUBESCENS LEAF']","['7S82P3R43Z', 'T7J046YI2B', 'DD5FO1WKFU', '993QHL78E6', '79N6542N18', '877L01IZ0P', 'BQN1B9B9HA', '8E272251DI', 'IV92NQJ73U', '6IO182RP7A']",['Standardized Insect Venom Allergenic Extract [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Bee Venoms [CS]']",['f462574f-a238-4632-a595-e1a3e6afb0f0'],['f65bb6ac-3482-47b1-a678-eff4d130aea1'],[True]
20240327,5,Passiflora Crataegus,['PASSIFLORA CRATAEGUS'],['Uriel Pharmacy Inc.'],['48951-8012'],['48951-8012-2'],[],['ORAL'],['HUMAN OTC DRUG'],"['HAWTHORN LEAF WITH FLOWER', 'KALANCHOE DAIGREMONTIANA LEAF', 'PASSIFLORA INCARNATA FLOWERING TOP', 'SALIX ALBA FLOWER']","['6OM09RPY36', 'L6X13JKL8O', 'CLF5YFS11O', '905Y746BSW']",[],[],[],['14aa8509-f50b-4824-e063-6394a90af198'],['2c2b8506-5d55-4cc7-89d7-4d8168b2a750'],[True]
20240327,1,Cough Drops Dollar General Cherry 200ct,['MENTHOL'],['Dollar General Corporation'],['75712-041'],['75712-041-01'],['0072084069020'],['ORAL'],['HUMAN OTC DRUG'],['LEVOMENTHOL'],['BZ1R15MTK7'],[],[],[],['14a51522-7474-9a30-e063-6394a90aa4ac'],['a17aece2-abd8-452a-9da8-2e303845900b'],[True]
20240103,1,Avon Anew Ultimate Day Multi-Performance-Cream SPF 25 Sunscreen,"['AVOBENZONE, HOMOSALATE, OCTINOXATE, OXYBENZONE']",['The Avon Company'],['10096-2650'],['10096-2650-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTINOXATE', 'OXYBENZONE']","['G63QQF2NOX', 'V06SV4M95S', '4Y5P7MUD51', '95OOS7VE0Y']",[],[],[],['14833e7f-ca14-99b1-e063-6394a90a2a20'],['14833e71-704d-9a88-e063-6394a90a31b2'],[True]
20210525,13,Mens Speed Stick Irish Spring Original - antiperspirant/deodorant,['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['Colgate-Palmolive Company'],['35000-388'],['35000-388-27'],['0022200451437'],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['8O386558JE'],[],[],[],['b7d2ded1-0171-44f4-8f7e-f2c064683619'],['fffa26e7-f600-4168-8f37-a83f0e6331ee'],[True]
20240320,1,BRUSH and GO SPF 50 OILY/PROBLEMATIC SKIN BROAD SPECTRUM,"['TITANIUM DIOXIDE, OCTINOXATE, OCTOCRYLENE, OCTISALATE, AVOBENZONE, AND OXYBENZONE']",['Noon Aesthetics M.R. Ltd'],['78863-3004'],"['78863-3004-1', '78863-3004-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'OCTINOXATE', 'OCTISALATE', 'OCTOCRYLENE', 'OXYBENZONE', 'TITANIUM DIOXIDE']","['G63QQF2NOX', '4Y5P7MUD51', '4X49Y0596W', '5A68WGF6WM', '95OOS7VE0Y', '15FIX9V2JP']",[],[],[],['2ab24845-6e01-4f2a-9f89-0f6ded596bc1'],['f292da7d-ffd2-41c3-9a64-619aab19ff18'],[True]
20240401,4,Arnica e pl. tota 3,['ARNICA E PL. TOTA 3'],['Uriel Pharmacy Inc.'],['48951-1126'],['48951-1126-1'],[],['ORAL'],['HUMAN OTC DRUG'],['ARNICA MONTANA'],['O80TY208ZW'],[],[],[],['150c5a8e-358f-b19d-e063-6394a90ab1d1'],['95daeeda-8393-48cd-83bd-b50ead95e0a5'],[True]
20240401,1,Oral Health,"['ANTIMONIUM CRUDUM, ARSENICUM ALBUM, BISMUTHUM SUBNITRICUM, BORAX, BRYONIA (ALBA), CALCAREA PHOSPHORICA, CANDIDA ALBICANS, CHAMOMILLA, CINCHONA OFFICINALIS, DISCUS INTERVERTEBRALIS SUIS, STREPTOCOCCUS DYSGALACTIAE DNA, STREPTOCOCCUS MUTANS DNA, STREPTOCOCCUS PNEUMONIAE DNA, ECHINACEA PURPUREA, IGNATIA AMARA, JUGLANS CINEREA, KALI MURIATICUM, MAGNESIA MURIATICA, MERCURIUS SOLUBILIS, MURIATICUM ACIDUM, NUX MOSCHATA, ORAL MUCOSA (SUIS), OXYGENIUM, SAMBUCUS NIGRA, SEPIA, STAPHYLOCOCCUS AUREUS,']","['Deseret Biologicals, Inc.']",['43742-2122'],['43742-2122-1'],['0810151883779'],['ORAL'],['HUMAN OTC DRUG'],"['ANTIMONY TRISULFIDE', 'ARSENIC TRIOXIDE', 'BISMUTH SUBNITRATE', 'BRYONIA ALBA ROOT', 'CANDIDA ALBICANS', 'CINCHONA OFFICINALIS BARK', 'ECHINACEA PURPUREA WHOLE', 'HERRING SPERM DNA', 'HYDROCHLORIC ACID', 'JUGLANS CINEREA BRANCH BARK/ROOT BARK', 'MAGNESIUM CHLORIDE', 'MATRICARIA CHAMOMILLA WHOLE', 'MERCURIUS SOLUBILIS', 'NUTMEG', 'OXYGEN', 'POTASSIUM CHLORIDE', 'SAMBUCUS NIGRA FLOWERING TOP', 'SEPIA OFFICINALIS JUICE', 'SODIUM BORATE', 'STAPHYLOCOCCUS AUREUS', 'STREPTOCOCCUS MUTANS', 'STRYCHNOS IGNATII SEED', 'SUS SCROFA INTERVERTEBRAL DISC', 'SUS SCROFA ORAL MUCOSA', 'TRIBASIC CALCIUM PHOSPHATE']","['F79059A38U', 'S7V92P67HO', 'H19J064BA5', 'T7J046YI2B', '4D7G21HDBC', 'S003A158SB', 'QI7G114Y98', '51FI676N6F', 'QTT17582CB', '48FZ1BHO18', '02F3473H9O', 'G0R4UBI2ZZ', '324Y4038G2', 'AEE24M3MQ9', 'S88TT14065', '660YQ98I10', 'CT03BSA18U', 'QDL83WN8C2', '91MBZ8H3QO', 'O478WX4004', '5C7J33MJJ1', '1NM3M2487K', 'OJ17O2WTSM', 'DUP6W562BM', '91D9GV0Z28']","['Non-Standardized Fungal Allergenic Extract [EPC]', 'Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]']","['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Fungal Proteins [CS]', 'Allergens [CS]', 'Plant Proteins [CS]', 'Dietary Proteins [CS]', 'Food Additives [CS]', 'Seed Storage Proteins [CS]']",['a1f631c4-9d16-4c0e-a2dd-0edd6e5db87a'],['6f66ff40-6e0e-4a35-963c-965c65df76eb'],[True]
20240403,5,Ovaria Apis,['OVARIA APIS'],['Uriel Pharmacy Inc.'],['48951-7099'],['48951-7099-2'],[],['ORAL'],['HUMAN OTC DRUG'],"['BOS TAURUS OVARY', 'ROYAL JELLY', 'SILVER']","['66LZN1C747', 'L497I37F0C', '3M4G523W1G']",[],[],[],['15354035-a7b8-6426-e063-6294a90a566e'],['2f7c08a9-30ad-483c-9223-50558095402f'],[True]
20240403,1,Carmex Daily Care Moisturizing Lip Balm SPF 15 Assorted,"['HOMOSALATE, OCTOCRYLENE, OCTISALATE, AVOBENZONE']","['Carma Laboratories, Inc.']",['10210-0082'],"['10210-0082-1', '10210-0083-1', '10210-0084-1', '10210-0085-1']",[],[],['HUMAN OTC DRUG'],[],[],[],[],[],['153226cf-8c75-7d67-e063-6294a90aa8c4'],['22821e9d-eb3a-4e21-87ae-737b25125534'],[True]
20240404,1,Dragon Pain Relieving Balm,"['CAMPHOR, MENTHOL']","['Americanna Wellness, Inc.']",['83552-122'],['83552-122-00'],['0850052779160'],['TOPICAL'],['HUMAN OTC DRUG'],"['CAMPHOR (NATURAL)', 'MENTHOL']","['N20HL7Q941', 'L7T10EIP3A']",[],[],[],['15517c5e-5529-b5a7-e063-6394a90a5c19'],['15517d70-1f0c-8f9d-e063-6294a90a492c'],[True]
20240404,1,Dragon Pain Relieving Balm,"['CAMPHOR, MENTHOL']","['Americanna Wellness, Inc.']",['83552-124'],['83552-124-00'],['0850052779191'],['TOPICAL'],['HUMAN OTC DRUG'],"['CAMPHOR (NATURAL)', 'MENTHOL']","['N20HL7Q941', 'L7T10EIP3A']",[],[],[],['1551d69a-c0e7-b826-e063-6294a90af0df'],['1551d69a-c0e6-b826-e063-6294a90af0df'],[True]
20240404,3,Invisible Shield Full Physical Tinted SPF 52 Broad Spectrum Sunscreen,['TITANIUM DIOXIDE AND ZINC OXIDE'],"['SENT, Inc.']",['71398-012'],['71398-012-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['TITANIUM DIOXIDE', 'ZINC OXIDE']","['15FIX9V2JP', 'SOI2LOH54Z']",[],[],[],['76ae447d-05c3-4dd0-9c50-c3c68a4455bf'],['7553d6c9-1d23-4326-bb08-b0aaf2b42a7a'],[True]
